lon,lat,probability
0,-90,3
0,-88,5
0,-87,5
0,-86,6
0,-85,6
0,-84,6
0,-83,6
0,-82,6
0,-81,6
0,-80,6
0,-79,6
0,-78,6
0,-77,5
0,-76,5
0,-75,4
0,-74,4
0,-73,3
0,-72,2
0,-71,2
0,-70,1
0,-69,1
0,-1,1
0,0,2
0,61,1
0,62,2
0,63,4
0,64,6
0,65,8
0,66,10
0,67,11
0,68,12
0,69,12
0,70,12
0,71,10
0,72,9
0,73,7
0,74,5
0,75,4
0,76,3
0,77,2
0,78,1
0,79,1
0,80,1
1,-90,3
1,-88,5
1,-87,5
1,-86,6
1,-85,6
1,-84,6
1,-83,6
1,-82,6
1,-81,6
1,-80,6
1,-79,6
1,-78,6
1,-77,5
1,-76,5
1,-75,4
1,-74,4
1,-73,3
1,-72,3
1,-71,2
1,-70,1
1,-69,1
1,-1,1
1,0,2
1,61,1
1,62,2
1,63,4
1,64,6
1,65,8
1,66,10
1,67,12
1,68,13
1,69,13
1,70,12
1,71,11
1,72,9
1,73,7
1,74,6
1,75,4
1,76,3
1,77,2
1,78,1
1,79,1
1,80,1
2,-90,3
2,-88,5
2,-87,5
2,-86,6
2,-85,6
2,-84,6
2,-83,6
2,-82,6
2,-81,6
2,-80,6
2,-79,6
2,-78,6
2,-77,6
2,-76,5
2,-75,5
2,-74,4
2,-73,3
2,-72,3
2,-71,2
2,-70,2
2,-69,1
2,-68,1
2,-1,1
2,0,2
2,61,1
2,62,2
2,63,4
2,64,6
2,65,8
2,66,10
2,67,12
2,68,13
2,69,13
2,70,12
2,71,11
2,72,9
2,73,7
2,74,6
2,75,4
2,76,3
2,77,2
2,78,1
2,79,1
2,80,1
3,-90,3
3,-88,5
3,-87,5
3,-86,6
3,-85,6
3,-84,6
3,-83,6
3,-82,6
3,-81,6
3,-80,6
3,-79,6
3,-78,6
3,-77,6
3,-76,5
3,-75,5
3,-74,4
3,-73,4
3,-72,3
3,-71,2
3,-70,2
3,-69,1
3,-68,1
3,-1,1
3,0,2
3,61,1
3,62,2
3,63,4
3,64,6
